player_name,team_name,hero_name,times_played,total_times_played
Dove,Vegas Eternal,Hanzo,2,49
Dove,Vegas Eternal,Sojourn,18,49
Dove,Vegas Eternal,Symmetra,5,49
Dove,Vegas Eternal,Tracer,9,49
Dove,Vegas Eternal,Widowmaker,3,49
Edison,Dallas Fuel,Ashe,8,37
Edison,Dallas Fuel,Bastion,1,37
Edison,Dallas Fuel,Cassidy,1,37
Edison,Dallas Fuel,Sojourn,22,37
Edison,Dallas Fuel,Symmetra,4,37
Edison,Dallas Fuel,Tracer,1,37
Ezhan,Los Angeles Valiant,Ashe,14,61
Ezhan,Los Angeles Valiant,Bastion,2,61
Ezhan,Los Angeles Valiant,Echo,1,61
Ezhan,Los Angeles Valiant,Sojourn,23,61
Ezhan,Los Angeles Valiant,Soldier: 76,1,61
Ezhan,Los Angeles Valiant,Symmetra,6,61
Ezhan,Los Angeles Valiant,Tracer,7,61
Ezhan,Los Angeles Valiant,Widowmaker,7,61
Fits,Seoul Dynasty,Ashe,11,44
Fits,Seoul Dynasty,Sojourn,16,44
Fits,Seoul Dynasty,Symmetra,7,44
Fits,Seoul Dynasty,Tracer,4,44
Fits,Seoul Dynasty,Widowmaker,6,44
Flora,New York Excelsior,Ashe,11,37
Flora,New York Excelsior,Sojourn,18,37
Flora,New York Excelsior,Symmetra,3,37
Flora,New York Excelsior,Tracer,5,37
Happy,Los Angeles Gladiators,Ashe,5,33
Happy,Los Angeles Gladiators,Genji,1,33
Happy,Los Angeles Gladiators,Hanzo,1,33
Happy,Los Angeles Gladiators,Pharah,3,33
Happy,Los Angeles Gladiators,Sojourn,14,33
Happy,Los Angeles Gladiators,Symmetra,5,33
Happy,Los Angeles Gladiators,Widowmaker,4,33
Happy,Washington Justice,Sojourn,8,11
Happy,Washington Justice,Symmetra,2,11
Happy,Washington Justice,Widowmaker,1,11
Heesu,Toronto Defiant,Ashe,20,43
Heesu,Toronto Defiant,Echo,1,43
Heesu,Toronto Defiant,Reaper,1,43
Heesu,Toronto Defiant,Sojourn,10,43
Heesu,Toronto Defiant,Soldier: 76,1,43
Heesu,Toronto Defiant,Symmetra,4,43
Heesu,Toronto Defiant,Widowmaker,6,43
Hydron,Florida Mayhem,Ashe,2,24
Hydron,Florida Mayhem,Sojourn,12,24
Hydron,Florida Mayhem,Symmetra,4,24
Hydron,Florida Mayhem,Tracer,1,24
Hydron,Florida Mayhem,Widowmaker,5,24
INNOVATION,Los Angeles Valiant,Mei,1,2
INNOVATION,Los Angeles Valiant,Tracer,1,2
Jimmy,Guangzhou Charge,Ashe,5,53
Jimmy,Guangzhou Charge,Cassidy,1,53
Jimmy,Guangzhou Charge,Sojourn,23,53
Jimmy,Guangzhou Charge,Symmetra,8,53
Jimmy,Guangzhou Charge,Tracer,2,53
Jimmy,Guangzhou Charge,Widowmaker,14,53
Jinmu,Chengdu Hunters,Genji,21,32
Jinmu,Chengdu Hunters,Hanzo,2,32
Jinmu,Chengdu Hunters,Pharah,7,32
Jinmu,Chengdu Hunters,Tracer,2,32
Kai,Atlanta Reign,Ashe,5,33
Kai,Atlanta Reign,Sojourn,19,33
Kai,Atlanta Reign,Symmetra,4,33
Kai,Atlanta Reign,Widowmaker,5,33
Kilo,San Francisco Shock,Ashe,7,46
Kilo,San Francisco Shock,Cassidy,1,46
Kilo,San Francisco Shock,Hanzo,2,46
Kilo,San Francisco Shock,Sojourn,20,46
Kilo,San Francisco Shock,Symmetra,7,46
Kilo,San Francisco Shock,Tracer,1,46
Kilo,San Francisco Shock,Widowmaker,8,46
LIP,Shanghai Dragons,Ashe,5,40
LIP,Shanghai Dragons,Sojourn,19,40
LIP,Shanghai Dragons,Soldier: 76,1,40
LIP,Shanghai Dragons,Sombra,1,40
LIP,Shanghai Dragons,Symmetra,5,40
LIP,Shanghai Dragons,Widowmaker,9,40
Leave,Chengdu Hunters,Ashe,3,36
Leave,Chengdu Hunters,Echo,1,36
Leave,Chengdu Hunters,Sojourn,20,36
Leave,Chengdu Hunters,Symmetra,6,36
Leave,Chengdu Hunters,Tracer,1,36
Leave,Chengdu Hunters,Widowmaker,5,36
MER1T,Houston Outlaws,Ashe,14,42
MER1T,Houston Outlaws,Hanzo,1,42
MER1T,Houston Outlaws,Sojourn,19,42
MER1T,Houston Outlaws,Symmetra,7,42
MER1T,Houston Outlaws,Widowmaker,1,42
MN3,Seoul Infernal,Ashe,3,20
MN3,Seoul Infernal,Bastion,1,20
MN3,Seoul Infernal,Sojourn,10,20
MN3,Seoul Infernal,Symmetra,2,20
MN3,Seoul Infernal,Tracer,1,20
MN3,Seoul Infernal,Widowmaker,3,20
MaltheL,Vegas Eternal,Genji,13,24
MaltheL,Vegas Eternal,Pharah,2,24
MaltheL,Vegas Eternal,Symmetra,1,24
MaltheL,Vegas Eternal,Tracer,3,24
MaltheL,Vegas Eternal,Widowmaker,5,24
PELICAN,Houston Outlaws,Echo,1,36
PELICAN,Houston Outlaws,Genji,24,36
PELICAN,Houston Outlaws,Junkrat,1,36
PELICAN,Houston Outlaws,Mei,2,36
PELICAN,Houston Outlaws,Symmetra,3,36
PELICAN,Houston Outlaws,Widowmaker,5,36
Proper,San Francisco Shock,Ashe,1,31
Proper,San Francisco Shock,Genji,22,31
Proper,San Francisco Shock,Hanzo,1,31
Proper,San Francisco Shock,Tracer,3,31
Proper,San Francisco Shock,Widowmaker,4,31
SP9RK1E,Dallas Fuel,Echo,1,25
SP9RK1E,Dallas Fuel,Genji,17,25
SP9RK1E,Dallas Fuel,Mei,1,25
SP9RK1E,Dallas Fuel,Symmetra,4,25
SP9RK1E,Dallas Fuel,Tracer,2,25
Seeker,Boston Uprising,Ashe,1,7
Seeker,Boston Uprising,Hanzo,1,7
Seeker,Boston Uprising,Sojourn,4,7
Seeker,Boston Uprising,Symmetra,1,7
SparkR,London Spitfire,Ashe,3,31
SparkR,London Spitfire,Cassidy,1,31
SparkR,London Spitfire,Sojourn,20,31
SparkR,London Spitfire,Soldier: 76,1,31
SparkR,London Spitfire,Sombra,2,31
SparkR,London Spitfire,Symmetra,3,31
SparkR,London Spitfire,Widowmaker,1,31
Speedily,Atlanta Reign,Echo,2,16
Speedily,Atlanta Reign,Genji,12,16
Speedily,Atlanta Reign,Tracer,2,16
Stalk3r,Seoul Dynasty,Echo,3,32
Stalk3r,Seoul Dynasty,Genji,20,32
Stalk3r,Seoul Dynasty,Hanzo,1,32
Stalk3r,Seoul Dynasty,Pharah,3,32
Stalk3r,Seoul Dynasty,Symmetra,2,32
Stalk3r,Seoul Dynasty,Tracer,2,32
Stalk3r,Seoul Dynasty,Widowmaker,1,32
Valentine,Boston Uprising,Genji,22,27
Valentine,Boston Uprising,Symmetra,5,27
Victoria,Boston Uprising,Sojourn,17,23
Victoria,Boston Uprising,Symmetra,1,23
Victoria,Boston Uprising,Tracer,2,23
Victoria,Boston Uprising,Widowmaker,3,23
WhoRu,Shanghai Dragons,Echo,1,25
WhoRu,Shanghai Dragons,Genji,19,25
WhoRu,Shanghai Dragons,Hanzo,3,25
WhoRu,Shanghai Dragons,Pharah,1,25
WhoRu,Shanghai Dragons,Widowmaker,1,25
Xzi,Florida Mayhem,Ashe,5,15
Xzi,Florida Mayhem,Bastion,1,15
Xzi,Florida Mayhem,Sojourn,4,15
Xzi,Florida Mayhem,Soldier: 76,1,15
Xzi,Florida Mayhem,Tracer,1,15
Xzi,Florida Mayhem,Widowmaker,3,15
Yaki,New York Excelsior,Genji,22,32
Yaki,New York Excelsior,Symmetra,3,32
Yaki,New York Excelsior,Tracer,2,32
Yaki,New York Excelsior,Widowmaker,5,32
ZEST,Seoul Infernal,Echo,4,39
ZEST,Seoul Infernal,Genji,26,39
ZEST,Seoul Infernal,Hanzo,2,39
ZEST,Seoul Infernal,Pharah,2,39
ZEST,Seoul Infernal,Tracer,3,39
ZEST,Seoul Infernal,Widowmaker,2,39
carpe,Seoul Infernal,Ashe,2,24
carpe,Seoul Infernal,Hanzo,2,24
carpe,Seoul Infernal,Sojourn,15,24
carpe,Seoul Infernal,Symmetra,1,24
carpe,Seoul Infernal,Widowmaker,4,24
k1ng,Vancouver Titans,Bastion,1,35
k1ng,Vancouver Titans,Echo,2,35
k1ng,Vancouver Titans,Genji,24,35
k1ng,Vancouver Titans,Mei,2,35
k1ng,Vancouver Titans,Symmetra,4,35
k1ng,Vancouver Titans,Tracer,2,35
kevster,Los Angeles Gladiators,Echo,1,35
kevster,Los Angeles Gladiators,Genji,24,35
kevster,Los Angeles Gladiators,Hanzo,3,35
kevster,Los Angeles Gladiators,Junkrat,1,35
kevster,Los Angeles Gladiators,Symmetra,2,35
kevster,Los Angeles Gladiators,Tracer,1,35
kevster,Los Angeles Gladiators,Widowmaker,3,35
nero,Atlanta Reign,Genji,11,15
nero,Atlanta Reign,Mei,2,15
nero,Atlanta Reign,Tracer,1,15
nero,Atlanta Reign,Widowmaker,1,15
shu,Los Angeles Gladiators,Sojourn,2,4
shu,Los Angeles Gladiators,Symmetra,1,4
shu,Los Angeles Gladiators,Tracer,1,4
shy,Hangzhou Spark,Ashe,2,28
shy,Hangzhou Spark,Sojourn,22,28
shy,Hangzhou Spark,Symmetra,4,28
wub,Vegas Eternal,Genji,6,8
wub,Vegas Eternal,Symmetra,1,8
wub,Vegas Eternal,Widowmaker,1,8
