player_name,team_name,hero_name,times_played,total_times_played
Nisha,Chengdu Hunters,Lucio,7,39
Nisha,Chengdu Hunters,Mercy,1,39
Nisha,Chengdu Hunters,Zenyatta,1,39
OPENER,Washington Justice,Ana,2,22
OPENER,Washington Justice,Baptiste,8,22
OPENER,Washington Justice,Brigitte,4,22
OPENER,Washington Justice,Lucio,8,22
Ojee,Atlanta Reign,Ana,5,85
Ojee,Atlanta Reign,Baptiste,11,85
Ojee,Atlanta Reign,Brigitte,15,85
Ojee,Atlanta Reign,Lucio,28,85
Ojee,Atlanta Reign,Mercy,2,85
Ojee,Atlanta Reign,Moira,2,85
Ojee,Atlanta Reign,Zenyatta,22,85
Rupal,Florida Mayhem,Ana,13,42
Rupal,Florida Mayhem,Baptiste,19,42
Rupal,Florida Mayhem,Brigitte,1,42
Rupal,Florida Mayhem,Lucio,3,42
Rupal,Florida Mayhem,Moira,5,42
Rupal,Florida Mayhem,Zenyatta,1,42
SirMajed,Florida Mayhem,Ana,1,34
SirMajed,Florida Mayhem,Baptiste,4,34
SirMajed,Florida Mayhem,Brigitte,2,34
SirMajed,Florida Mayhem,Lucio,8,34
SirMajed,Florida Mayhem,Moira,2,34
SirMajed,Florida Mayhem,Zenyatta,17,34
Skairipa,Vancouver Titans,Ana,8,22
Skairipa,Vancouver Titans,Baptiste,9,22
Skairipa,Vancouver Titans,Lucio,3,22
Skairipa,Vancouver Titans,Moira,2,22
Superich,Hangzhou Spark,Ana,4,67
Superich,Hangzhou Spark,Baptiste,18,67
Superich,Hangzhou Spark,Brigitte,25,67
Superich,Hangzhou Spark,Lucio,16,67
Superich,Hangzhou Spark,Mercy,4,67
Twilight,Toronto Defiant,Ana,31,51
Twilight,Toronto Defiant,Baptiste,7,51
Twilight,Toronto Defiant,Lucio,2,51
Twilight,Toronto Defiant,Moira,6,51
Twilight,Toronto Defiant,Zenyatta,5,51
UltraViolet,Atlanta Reign,Ana,28,81
UltraViolet,Atlanta Reign,Baptiste,22,81
UltraViolet,Atlanta Reign,Lucio,12,81
UltraViolet,Atlanta Reign,Moira,8,81
UltraViolet,Atlanta Reign,Zenyatta,11,81
Unique,Guangzhou Charge,Ana,10,37
Unique,Guangzhou Charge,Baptiste,11,37
Unique,Guangzhou Charge,Brigitte,7,37
Unique,Guangzhou Charge,Lucio,9,37
Vindaim,Seoul Dynasty,Ana,1,70
Vindaim,Seoul Dynasty,Baptiste,8,70
Vindaim,Seoul Dynasty,Brigitte,21,70
Vindaim,Seoul Dynasty,Lucio,16,70
Vindaim,Seoul Dynasty,Mercy,2,70
Vindaim,Seoul Dynasty,Moira,5,70
Vindaim,Seoul Dynasty,Zenyatta,17,70
Viol2t,San Francisco Shock,Ana,17,68
Viol2t,San Francisco Shock,Baptiste,19,68
Viol2t,San Francisco Shock,Brigitte,10,68
Viol2t,San Francisco Shock,Lucio,8,68
Viol2t,San Francisco Shock,Moira,2,68
Viol2t,San Francisco Shock,Zenyatta,12,68
dridro,Vegas Eternal,Ana,7,46
dridro,Vegas Eternal,Baptiste,8,46
dridro,Vegas Eternal,Brigitte,12,46
dridro,Vegas Eternal,Lucio,16,46
dridro,Vegas Eternal,Mercy,3,46
ir1s,Houston Outlaws,Ana,37,52
ir1s,Houston Outlaws,Baptiste,12,52
ir1s,Houston Outlaws,Lucio,2,52
ir1s,Houston Outlaws,Moira,1,52
irony,Hangzhou Spark,Ana,16,54
irony,Hangzhou Spark,Baptiste,4,54
irony,Hangzhou Spark,Lucio,4,54
irony,Hangzhou Spark,Moira,1,54
irony,Hangzhou Spark,Zenyatta,29,54
shu,Los Angeles Gladiators,Ana,39,61
shu,Los Angeles Gladiators,Baptiste,5,61
shu,Los Angeles Gladiators,Lucio,8,61
shu,Los Angeles Gladiators,Moira,3,61
shu,Los Angeles Gladiators,Zenyatta,6,61
skewed,Los Angeles Gladiators,Ana,1,46
skewed,Los Angeles Gladiators,Baptiste,5,46
skewed,Los Angeles Gladiators,Brigitte,9,46
skewed,Los Angeles Gladiators,Lucio,4,46
skewed,Los Angeles Gladiators,Mercy,1,46
skewed,Los Angeles Gladiators,Zenyatta,26,46
vigilante,Washington Justice,Ana,13,22
vigilante,Washington Justice,Baptiste,2,22
vigilante,Washington Justice,Brigitte,1,22
vigilante,Washington Justice,Lucio,2,22
vigilante,Washington Justice,Moira,2,22
vigilante,Washington Justice,Zenyatta,2,22
